,tags,words
29573,dnde,donde
29574,cmpo,ubico
29575,uno,un
29576,pdcto,laptop
29577,-,-
29578,-,-
29579,-,-
29580,-,-
29581,-,-
29582,-,-
29583,dnde,donde
29584,cmpo,obtengo
29585,uno,un
29586,pdcto,laptop
29587,-,-
29588,-,-
29589,-,-
29590,-,-
29591,-,-
29592,-,-
29593,dnde,en
29594,dnde,donde
29595,cmpo,compro
29596,uno,un
29597,pdcto,laptop
29598,-,-
29599,-,-
29600,-,-
29601,-,-
29602,-,-
29603,-,-
29604,dnde,en
29605,dnde,donde
29606,cmpo,adquiero
29607,uno,un
29608,pdcto,laptop
29609,-,-
29610,-,-
29611,-,-
29612,-,-
29613,-,-
29614,-,-
29615,dnde,en
29616,dnde,donde
29617,cmpo,consigo
29618,uno,un
29619,pdcto,laptop
29620,-,-
29621,-,-
29622,-,-
29623,-,-
29624,-,-
29625,-,-
29626,dnde,en
29627,dnde,donde
29628,cmpo,ubico
29629,uno,un
29630,pdcto,laptop
29631,-,-
29632,-,-
29633,-,-
29634,-,-
29635,-,-
29636,-,-
29637,dnde,en
29638,dnde,donde
29639,cmpo,obtengo
29640,uno,un
29641,pdcto,laptop
29642,-,-
29643,-,-
29644,-,-
29645,-,-
29646,-,-
29647,-,-
29648,dnde,donde
29649,cmpo,compro
29650,uno,un
29651,pdcto,laptops
29652,-,-
29653,-,-
29654,-,-
29655,-,-
29656,-,-
29657,-,-
29658,dnde,donde
29659,cmpo,adquiero
29660,uno,un
29661,pdcto,laptops
29662,-,-
29663,-,-
29664,-,-
29665,-,-
29666,-,-
29667,-,-
29668,dnde,donde
29669,cmpo,consigo
29670,uno,un
29671,pdcto,laptops
29672,-,-
29673,-,-
29674,-,-
29675,-,-
29676,-,-
29677,-,-
29678,dnde,donde
29679,cmpo,ubico
29680,uno,un
29681,pdcto,laptops
29682,-,-
29683,-,-
29684,-,-
29685,-,-
29686,-,-
29687,-,-
29688,dnde,donde
29689,cmpo,obtengo
29690,uno,un
29691,pdcto,laptops
29692,-,-
29693,-,-
29694,-,-
29695,-,-
29696,-,-
29697,-,-
29698,dnde,en
29699,dnde,donde
29700,cmpo,compro
29701,uno,un
29702,pdcto,laptops
29703,-,-
29704,-,-
29705,-,-
29706,-,-
29707,-,-
29708,-,-
29709,dnde,en
29710,dnde,donde
29711,cmpo,adquiero
29712,uno,un
29713,pdcto,laptops
29714,-,-
29715,-,-
29716,-,-
29717,-,-
29718,-,-
29719,-,-
29720,dnde,en
29721,dnde,donde
29722,cmpo,consigo
29723,uno,un
29724,pdcto,laptops
29725,-,-
29726,-,-
29727,-,-
29728,-,-
29729,-,-
29730,-,-
29731,dnde,en
29732,dnde,donde
29733,cmpo,ubico
29734,uno,un
29735,pdcto,laptops
29736,-,-
29737,-,-
29738,-,-
29739,-,-
29740,-,-
29741,-,-
29742,dnde,en
29743,dnde,donde
29744,cmpo,obtengo
29745,uno,un
29746,pdcto,laptops
29747,-,-
29748,-,-
29749,-,-
29750,-,-
29751,-,-
29752,-,-
29753,dnde,donde
29754,cmpo,compro
29755,uno,unos
29756,pdcto,auto
29757,-,-
29758,-,-
29759,-,-
29760,-,-
29761,-,-
29762,-,-
29763,dnde,donde
29764,cmpo,adquiero
29765,uno,unos
29766,pdcto,auto
29767,-,-
29768,-,-
29769,-,-
29770,-,-
29771,-,-
29772,-,-
29773,dnde,donde
29774,cmpo,consigo
29775,uno,unos
29776,pdcto,auto
29777,-,-
29778,-,-
29779,-,-
29780,-,-
29781,-,-
29782,-,-
29783,dnde,donde
29784,cmpo,ubico
29785,uno,unos
29786,pdcto,auto
29787,-,-
29788,-,-
29789,-,-
29790,-,-
29791,-,-
29792,-,-
29793,dnde,donde
29794,cmpo,obtengo
29795,uno,unos
29796,pdcto,auto
29797,-,-
29798,-,-
29799,-,-
29800,-,-
29801,-,-
29802,-,-
29803,dnde,en
29804,dnde,donde
29805,cmpo,compro
29806,uno,unos
29807,pdcto,auto
29808,-,-
29809,-,-
29810,-,-
29811,-,-
29812,-,-
29813,-,-
29814,dnde,en
29815,dnde,donde
29816,cmpo,adquiero
29817,uno,unos
29818,pdcto,auto
29819,-,-
29820,-,-
29821,-,-
29822,-,-
29823,-,-
29824,-,-
29825,dnde,en
29826,dnde,donde
29827,cmpo,consigo
29828,uno,unos
29829,pdcto,auto
29830,-,-
29831,-,-
29832,-,-
29833,-,-
29834,-,-
29835,-,-
29836,dnde,en
29837,dnde,donde
29838,cmpo,ubico
29839,uno,unos
29840,pdcto,auto
29841,-,-
29842,-,-
29843,-,-
29844,-,-
29845,-,-
29846,-,-
29847,dnde,en
29848,dnde,donde
29849,cmpo,obtengo
29850,uno,unos
29851,pdcto,auto
29852,-,-
29853,-,-
29854,-,-
29855,-,-
29856,-,-
29857,-,-
29858,dnde,donde
29859,cmpo,compro
29860,uno,unos
29861,pdcto,autos
29862,-,-
29863,-,-
29864,-,-
29865,-,-
29866,-,-
29867,-,-
29868,dnde,donde
29869,cmpo,adquiero
29870,uno,unos
29871,pdcto,autos
29872,-,-
29873,-,-
29874,-,-
29875,-,-
29876,-,-
29877,-,-
29878,dnde,donde
29879,cmpo,consigo
29880,uno,unos
29881,pdcto,autos
29882,-,-
29883,-,-
29884,-,-
29885,-,-
29886,-,-
29887,-,-
29888,dnde,donde
29889,cmpo,ubico
29890,uno,unos
29891,pdcto,autos
29892,-,-
29893,-,-
29894,-,-
29895,-,-
29896,-,-
29897,-,-
29898,dnde,donde
29899,cmpo,obtengo
29900,uno,unos
29901,pdcto,autos
29902,-,-
29903,-,-
29904,-,-
29905,-,-
29906,-,-
29907,-,-
29908,dnde,en
29909,dnde,donde
29910,cmpo,compro
29911,uno,unos
29912,pdcto,autos
29913,-,-
29914,-,-
29915,-,-
29916,-,-
29917,-,-
29918,-,-
29919,dnde,en
29920,dnde,donde
29921,cmpo,adquiero
29922,uno,unos
29923,pdcto,autos
29924,-,-
29925,-,-
29926,-,-
29927,-,-
29928,-,-
29929,-,-
29930,dnde,en
29931,dnde,donde
29932,cmpo,consigo
29933,uno,unos
29934,pdcto,autos
29935,-,-
29936,-,-
29937,-,-
29938,-,-
29939,-,-
29940,-,-
29941,dnde,en
29942,dnde,donde
29943,cmpo,ubico
29944,uno,unos
29945,pdcto,autos
29946,-,-
29947,-,-
29948,-,-
29949,-,-
29950,-,-
29951,-,-
29952,dnde,en
29953,dnde,donde
29954,cmpo,obtengo
29955,uno,unos
29956,pdcto,autos
29957,-,-
29958,-,-
29959,-,-
29960,-,-
29961,-,-
29962,-,-
29963,dnde,donde
29964,cmpo,compro
29965,uno,unos
29966,pdcto,lavadora
29967,-,-
29968,-,-
29969,-,-
29970,-,-
29971,-,-
29972,-,-
29973,dnde,donde
29974,cmpo,adquiero
29975,uno,unos
29976,pdcto,lavadora
29977,-,-
29978,-,-
29979,-,-
29980,-,-
29981,-,-
29982,-,-
29983,dnde,donde
29984,cmpo,consigo
29985,uno,unos
29986,pdcto,lavadora
29987,-,-
29988,-,-
29989,-,-
29990,-,-
29991,-,-
29992,-,-
29993,dnde,donde
29994,cmpo,ubico
29995,uno,unos
29996,pdcto,lavadora
29997,-,-
29998,-,-
29999,-,-
30000,-,-
30001,-,-
30002,-,-
30003,dnde,donde
30004,cmpo,obtengo
30005,uno,unos
30006,pdcto,lavadora
30007,-,-
30008,-,-
30009,-,-
30010,-,-
30011,-,-
30012,-,-
30013,dnde,en
30014,dnde,donde
30015,cmpo,compro
30016,uno,unos
30017,pdcto,lavadora
30018,-,-
30019,-,-
30020,-,-
30021,-,-
30022,-,-
30023,-,-
30024,dnde,en
30025,dnde,donde
30026,cmpo,adquiero
30027,uno,unos
30028,pdcto,lavadora
30029,-,-
30030,-,-
30031,-,-
30032,-,-
30033,-,-
30034,-,-
30035,dnde,en
30036,dnde,donde
30037,cmpo,consigo
30038,uno,unos
30039,pdcto,lavadora
30040,-,-
30041,-,-
30042,-,-
30043,-,-
30044,-,-
30045,-,-
30046,dnde,en
30047,dnde,donde
30048,cmpo,ubico
30049,uno,unos
30050,pdcto,lavadora
30051,-,-
30052,-,-
30053,-,-
30054,-,-
30055,-,-
30056,-,-
30057,dnde,en
30058,dnde,donde
30059,cmpo,obtengo
30060,uno,unos
30061,pdcto,lavadora
30062,-,-
30063,-,-
30064,-,-
30065,-,-
30066,-,-
30067,-,-
30068,dnde,donde
30069,cmpo,compro
30070,uno,unos
30071,pdcto,lavadoras
30072,-,-
30073,-,-
30074,-,-
30075,-,-
30076,-,-
30077,-,-
30078,dnde,donde
30079,cmpo,adquiero
30080,uno,unos
30081,pdcto,lavadoras
30082,-,-
30083,-,-
30084,-,-
30085,-,-
30086,-,-
30087,-,-
30088,dnde,donde
30089,cmpo,consigo
30090,uno,unos
30091,pdcto,lavadoras
30092,-,-
30093,-,-
30094,-,-
30095,-,-
30096,-,-
30097,-,-
30098,dnde,donde
30099,cmpo,ubico
30100,uno,unos
30101,pdcto,lavadoras
30102,-,-
30103,-,-
30104,-,-
30105,-,-
30106,-,-
30107,-,-
30108,dnde,donde
30109,cmpo,obtengo
30110,uno,unos
30111,pdcto,lavadoras
30112,-,-
30113,-,-
30114,-,-
30115,-,-
30116,-,-
30117,-,-
30118,dnde,en
30119,dnde,donde
30120,cmpo,compro
30121,uno,unos
30122,pdcto,lavadoras
30123,-,-
30124,-,-
30125,-,-
30126,-,-
30127,-,-
30128,-,-
30129,dnde,en
30130,dnde,donde
30131,cmpo,adquiero
30132,uno,unos
30133,pdcto,lavadoras
30134,-,-
30135,-,-
30136,-,-
30137,-,-
30138,-,-
30139,-,-
30140,dnde,en
30141,dnde,donde
30142,cmpo,consigo
30143,uno,unos
30144,pdcto,lavadoras
30145,-,-
30146,-,-
30147,-,-
30148,-,-
30149,-,-
30150,-,-
30151,dnde,en
30152,dnde,donde
30153,cmpo,ubico
30154,uno,unos
30155,pdcto,lavadoras
30156,-,-
30157,-,-
30158,-,-
30159,-,-
30160,-,-
30161,-,-
30162,dnde,en
30163,dnde,donde
30164,cmpo,obtengo
30165,uno,unos
30166,pdcto,lavadoras
30167,-,-
30168,-,-
30169,-,-
30170,-,-
30171,-,-
30172,-,-
30173,dnde,donde
30174,cmpo,compro
30175,uno,unos
30176,pdcto,mueble
30177,-,-
30178,-,-
30179,-,-
30180,-,-
30181,-,-
30182,-,-
30183,dnde,donde
30184,cmpo,adquiero
30185,uno,unos
30186,pdcto,mueble
30187,-,-
30188,-,-
30189,-,-
30190,-,-
30191,-,-
30192,-,-
30193,dnde,donde
30194,cmpo,consigo
30195,uno,unos
30196,pdcto,mueble
30197,-,-
30198,-,-
30199,-,-
30200,-,-
30201,-,-
30202,-,-
30203,dnde,donde
30204,cmpo,ubico
30205,uno,unos
30206,pdcto,mueble
30207,-,-
30208,-,-
30209,-,-
30210,-,-
30211,-,-
30212,-,-
30213,dnde,donde
30214,cmpo,obtengo
30215,uno,unos
30216,pdcto,mueble
30217,-,-
30218,-,-
30219,-,-
30220,-,-
30221,-,-
30222,-,-
30223,dnde,en
30224,dnde,donde
30225,cmpo,compro
30226,uno,unos
30227,pdcto,mueble
30228,-,-
30229,-,-
30230,-,-
30231,-,-
30232,-,-
30233,-,-
30234,dnde,en
30235,dnde,donde
30236,cmpo,adquiero
30237,uno,unos
30238,pdcto,mueble
30239,-,-
30240,-,-
30241,-,-
30242,-,-
30243,-,-
30244,-,-
30245,dnde,en
30246,dnde,donde
30247,cmpo,consigo
30248,uno,unos
30249,pdcto,mueble
30250,-,-
30251,-,-
30252,-,-
30253,-,-
30254,-,-
30255,-,-
30256,dnde,en
30257,dnde,donde
30258,cmpo,ubico
30259,uno,unos
30260,pdcto,mueble
30261,-,-
30262,-,-
30263,-,-
30264,-,-
30265,-,-
30266,-,-
30267,dnde,en
30268,dnde,donde
30269,cmpo,obtengo
30270,uno,unos
30271,pdcto,mueble
30272,-,-
30273,-,-
30274,-,-
30275,-,-
30276,-,-
30277,-,-
30278,dnde,donde
30279,cmpo,compro
30280,uno,unos
30281,pdcto,muebles
30282,-,-
30283,-,-
30284,-,-
30285,-,-
30286,-,-
30287,-,-
30288,dnde,donde
30289,cmpo,adquiero
30290,uno,unos
30291,pdcto,muebles
30292,-,-
30293,-,-
30294,-,-
30295,-,-
30296,-,-
30297,-,-
30298,dnde,donde
30299,cmpo,consigo
30300,uno,unos
30301,pdcto,muebles
30302,-,-
30303,-,-
30304,-,-
30305,-,-
30306,-,-
30307,-,-
30308,dnde,donde
30309,cmpo,ubico
30310,uno,unos
30311,pdcto,muebles
30312,-,-
30313,-,-
30314,-,-
30315,-,-
30316,-,-
30317,-,-
30318,dnde,donde
30319,cmpo,obtengo
30320,uno,unos
30321,pdcto,muebles
30322,-,-
30323,-,-
30324,-,-
30325,-,-
30326,-,-
30327,-,-
30328,dnde,en
30329,dnde,donde
30330,cmpo,compro
30331,uno,unos
30332,pdcto,muebles
30333,-,-
30334,-,-
30335,-,-
30336,-,-
30337,-,-
30338,-,-
30339,dnde,en
30340,dnde,donde
30341,cmpo,adquiero
30342,uno,unos
30343,pdcto,muebles
30344,-,-
30345,-,-
30346,-,-
30347,-,-
30348,-,-
30349,-,-
30350,dnde,en
30351,dnde,donde
30352,cmpo,consigo
30353,uno,unos
30354,pdcto,muebles
30355,-,-
30356,-,-
30357,-,-
30358,-,-
30359,-,-
30360,-,-
30361,dnde,en
30362,dnde,donde
30363,cmpo,ubico
30364,uno,unos
30365,pdcto,muebles
30366,-,-
30367,-,-
30368,-,-
30369,-,-
30370,-,-
30371,-,-
30372,dnde,en
30373,dnde,donde
30374,cmpo,obtengo
30375,uno,unos
30376,pdcto,muebles
30377,-,-
30378,-,-
30379,-,-
30380,-,-
30381,-,-
30382,-,-
30383,dnde,donde
30384,cmpo,compro
30385,uno,unos
30386,pdcto,computadora
30387,-,-
30388,-,-
30389,-,-
30390,-,-
30391,-,-
30392,-,-
30393,dnde,donde
30394,cmpo,adquiero
30395,uno,unos
30396,pdcto,computadora
30397,-,-
30398,-,-
30399,-,-
30400,-,-
30401,-,-
30402,-,-
30403,dnde,donde
30404,cmpo,consigo
30405,uno,unos
30406,pdcto,computadora
30407,-,-
30408,-,-
30409,-,-
30410,-,-
30411,-,-
30412,-,-
30413,dnde,donde
30414,cmpo,ubico
30415,uno,unos
30416,pdcto,computadora
30417,-,-
30418,-,-
30419,-,-
30420,-,-
30421,-,-
30422,-,-
30423,dnde,donde
30424,cmpo,obtengo
30425,uno,unos
30426,pdcto,computadora
30427,-,-
30428,-,-
30429,-,-
30430,-,-
30431,-,-
30432,-,-
30433,dnde,en
30434,dnde,donde
30435,cmpo,compro
30436,uno,unos
30437,pdcto,computadora
30438,-,-
30439,-,-
30440,-,-
30441,-,-
30442,-,-
30443,-,-
30444,dnde,en
30445,dnde,donde
30446,cmpo,adquiero
30447,uno,unos
30448,pdcto,computadora
30449,-,-
30450,-,-
30451,-,-
30452,-,-
30453,-,-
30454,-,-
30455,dnde,en
30456,dnde,donde
30457,cmpo,consigo
30458,uno,unos
30459,pdcto,computadora
30460,-,-
30461,-,-
30462,-,-
30463,-,-
30464,-,-
30465,-,-
30466,dnde,en
30467,dnde,donde
30468,cmpo,ubico
30469,uno,unos
30470,pdcto,computadora
30471,-,-
30472,-,-
30473,-,-
30474,-,-
30475,-,-
30476,-,-
30477,dnde,en
30478,dnde,donde
30479,cmpo,obtengo
30480,uno,unos
30481,pdcto,computadora
30482,-,-
30483,-,-
30484,-,-
30485,-,-
30486,-,-
30487,-,-
30488,dnde,donde
30489,cmpo,compro
30490,uno,unos
30491,pdcto,computadoras
30492,-,-
30493,-,-
30494,-,-
30495,-,-
30496,-,-
30497,-,-
30498,dnde,donde
30499,cmpo,adquiero
30500,uno,unos
30501,pdcto,computadoras
30502,-,-
30503,-,-
30504,-,-
30505,-,-
30506,-,-
30507,-,-
30508,dnde,donde
30509,cmpo,consigo
30510,uno,unos
30511,pdcto,computadoras
30512,-,-
30513,-,-
30514,-,-
30515,-,-
30516,-,-
30517,-,-
30518,dnde,donde
30519,cmpo,ubico
30520,uno,unos
30521,pdcto,computadoras
30522,-,-
30523,-,-
30524,-,-
30525,-,-
30526,-,-
30527,-,-
30528,dnde,donde
30529,cmpo,obtengo
30530,uno,unos
30531,pdcto,computadoras
30532,-,-
30533,-,-
30534,-,-
30535,-,-
30536,-,-
30537,-,-
30538,dnde,en
30539,dnde,donde
30540,cmpo,compro
30541,uno,unos
30542,pdcto,computadoras
30543,-,-
30544,-,-
30545,-,-
30546,-,-
30547,-,-
30548,-,-
30549,dnde,en
30550,dnde,donde
30551,cmpo,adquiero
30552,uno,unos
30553,pdcto,computadoras
30554,-,-
30555,-,-
30556,-,-
30557,-,-
30558,-,-
30559,-,-
30560,dnde,en
30561,dnde,donde
30562,cmpo,consigo
30563,uno,unos
30564,pdcto,computadoras
30565,-,-
30566,-,-
30567,-,-
30568,-,-
30569,-,-
30570,-,-
30571,dnde,en
30572,dnde,donde
30573,cmpo,ubico
30574,uno,unos
30575,pdcto,computadoras
30576,-,-
30577,-,-
30578,-,-
30579,-,-
30580,-,-
30581,-,-
30582,dnde,en
30583,dnde,donde
30584,cmpo,obtengo
30585,uno,unos
30586,pdcto,computadoras
30587,-,-
30588,-,-
30589,-,-
30590,-,-
30591,-,-
30592,-,-
30593,dnde,donde
30594,cmpo,compro
30595,uno,unos
30596,pdcto,laptop
30597,-,-
30598,-,-
30599,-,-
30600,-,-
30601,-,-
30602,-,-
30603,dnde,donde
30604,cmpo,adquiero
30605,uno,unos
30606,pdcto,laptop
30607,-,-
30608,-,-
30609,-,-
30610,-,-
30611,-,-
30612,-,-
30613,dnde,donde
30614,cmpo,consigo
30615,uno,unos
30616,pdcto,laptop
30617,-,-
30618,-,-
30619,-,-
30620,-,-
30621,-,-
30622,-,-
30623,dnde,donde
30624,cmpo,ubico
30625,uno,unos
30626,pdcto,laptop
30627,-,-
30628,-,-
30629,-,-
30630,-,-
30631,-,-
30632,-,-
30633,dnde,donde
30634,cmpo,obtengo
30635,uno,unos
30636,pdcto,laptop
30637,-,-
30638,-,-
30639,-,-
30640,-,-
30641,-,-
30642,-,-
30643,dnde,en
30644,dnde,donde
30645,cmpo,compro
30646,uno,unos
30647,pdcto,laptop
30648,-,-
30649,-,-
30650,-,-
30651,-,-
30652,-,-
30653,-,-
30654,dnde,en
30655,dnde,donde
30656,cmpo,adquiero
30657,uno,unos
30658,pdcto,laptop
30659,-,-
30660,-,-
30661,-,-
30662,-,-
30663,-,-
30664,-,-
30665,dnde,en
30666,dnde,donde
30667,cmpo,consigo
30668,uno,unos
30669,pdcto,laptop
30670,-,-
30671,-,-
30672,-,-
30673,-,-
30674,-,-
30675,-,-
30676,dnde,en
30677,dnde,donde
30678,cmpo,ubico
30679,uno,unos
30680,pdcto,laptop
30681,-,-
30682,-,-
30683,-,-
30684,-,-
30685,-,-
30686,-,-
30687,dnde,en
30688,dnde,donde
30689,cmpo,obtengo
30690,uno,unos
30691,pdcto,laptop
30692,-,-
30693,-,-
30694,-,-
30695,-,-
30696,-,-
30697,-,-
30698,dnde,donde
30699,cmpo,compro
30700,uno,unos
30701,pdcto,laptops
30702,-,-
30703,-,-
30704,-,-
30705,-,-
30706,-,-
30707,-,-
30708,dnde,donde
30709,cmpo,adquiero
30710,uno,unos
30711,pdcto,laptops
30712,-,-
30713,-,-
30714,-,-
30715,-,-
30716,-,-
30717,-,-
30718,dnde,donde
30719,cmpo,consigo
30720,uno,unos
30721,pdcto,laptops
30722,-,-
30723,-,-
30724,-,-
30725,-,-
30726,-,-
30727,-,-
30728,dnde,donde
30729,cmpo,ubico
30730,uno,unos
30731,pdcto,laptops
30732,-,-
30733,-,-
30734,-,-
30735,-,-
30736,-,-
30737,-,-
30738,dnde,donde
30739,cmpo,obtengo
30740,uno,unos
30741,pdcto,laptops
30742,-,-
30743,-,-
30744,-,-
30745,-,-
30746,-,-
30747,-,-
30748,dnde,en
30749,dnde,donde
30750,cmpo,compro
30751,uno,unos
30752,pdcto,laptops
30753,-,-
30754,-,-
30755,-,-
30756,-,-
30757,-,-
30758,-,-
30759,dnde,en
30760,dnde,donde
30761,cmpo,adquiero
30762,uno,unos
30763,pdcto,laptops
30764,-,-
30765,-,-
30766,-,-
30767,-,-
30768,-,-
30769,-,-
30770,dnde,en
30771,dnde,donde
30772,cmpo,consigo
30773,uno,unos
30774,pdcto,laptops
30775,-,-
30776,-,-
30777,-,-
30778,-,-
30779,-,-
30780,-,-
30781,dnde,en
30782,dnde,donde
30783,cmpo,ubico
30784,uno,unos
30785,pdcto,laptops
30786,-,-
30787,-,-
30788,-,-
30789,-,-
30790,-,-
30791,-,-
30792,dnde,en
30793,dnde,donde
30794,cmpo,obtengo
30795,uno,unos
30796,pdcto,laptops
30797,-,-
30798,-,-
30799,-,-
30800,-,-
30801,-,-
30802,-,-
30803,dnde,donde
30804,cmpo,compro
30805,uno,una
30806,pdcto,auto
30807,-,-
30808,-,-
30809,-,-
30810,-,-
30811,-,-
30812,-,-
30813,dnde,donde
30814,cmpo,adquiero
30815,uno,una
30816,pdcto,auto
30817,-,-
30818,-,-
30819,-,-
30820,-,-
30821,-,-
30822,-,-
30823,dnde,donde
30824,cmpo,consigo
30825,uno,una
30826,pdcto,auto
30827,-,-
30828,-,-
30829,-,-
30830,-,-
30831,-,-
30832,-,-
30833,dnde,donde
30834,cmpo,ubico
30835,uno,una
30836,pdcto,auto
30837,-,-
30838,-,-
30839,-,-
30840,-,-
30841,-,-
30842,-,-
30843,dnde,donde
30844,cmpo,obtengo
30845,uno,una
30846,pdcto,auto
30847,-,-
30848,-,-
30849,-,-
30850,-,-
30851,-,-
30852,-,-
30853,dnde,en
30854,dnde,donde
30855,cmpo,compro
30856,uno,una
30857,pdcto,auto
30858,-,-
30859,-,-
30860,-,-
30861,-,-
30862,-,-
30863,-,-
30864,dnde,en
30865,dnde,donde
30866,cmpo,adquiero
30867,uno,una
30868,pdcto,auto
30869,-,-
30870,-,-
30871,-,-
30872,-,-
30873,-,-
30874,-,-
30875,dnde,en
30876,dnde,donde
30877,cmpo,consigo
30878,uno,una
30879,pdcto,auto
30880,-,-
30881,-,-
30882,-,-
30883,-,-
30884,-,-
30885,-,-
30886,dnde,en
30887,dnde,donde
30888,cmpo,ubico
30889,uno,una
30890,pdcto,auto
30891,-,-
30892,-,-
30893,-,-
30894,-,-
30895,-,-
30896,-,-
30897,dnde,en
30898,dnde,donde
30899,cmpo,obtengo
30900,uno,una
30901,pdcto,auto
30902,-,-
30903,-,-
30904,-,-
30905,-,-
30906,-,-
30907,-,-
30908,dnde,donde
30909,cmpo,compro
30910,uno,una
30911,pdcto,autos
30912,-,-
30913,-,-
30914,-,-
30915,-,-
30916,-,-
30917,-,-
30918,dnde,donde
30919,cmpo,adquiero
30920,uno,una
30921,pdcto,autos
30922,-,-
30923,-,-
30924,-,-
30925,-,-
30926,-,-
30927,-,-
30928,dnde,donde
30929,cmpo,consigo
30930,uno,una
30931,pdcto,autos
30932,-,-
30933,-,-
30934,-,-
30935,-,-
30936,-,-
30937,-,-
30938,dnde,donde
30939,cmpo,ubico
30940,uno,una
30941,pdcto,autos
30942,-,-
30943,-,-
30944,-,-
30945,-,-
30946,-,-
30947,-,-
30948,dnde,donde
30949,cmpo,obtengo
30950,uno,una
30951,pdcto,autos
30952,-,-
30953,-,-
30954,-,-
30955,-,-
30956,-,-
30957,-,-
30958,dnde,en
30959,dnde,donde
30960,cmpo,compro
30961,uno,una
30962,pdcto,autos
30963,-,-
30964,-,-
30965,-,-
30966,-,-
30967,-,-
30968,-,-
30969,dnde,en
30970,dnde,donde
30971,cmpo,adquiero
30972,uno,una
30973,pdcto,autos
30974,-,-
30975,-,-
30976,-,-
30977,-,-
30978,-,-
30979,-,-
30980,dnde,en
30981,dnde,donde
30982,cmpo,consigo
30983,uno,una
30984,pdcto,autos
30985,-,-
30986,-,-
30987,-,-
30988,-,-
30989,-,-
30990,-,-
30991,dnde,en
30992,dnde,donde
30993,cmpo,ubico
30994,uno,una
30995,pdcto,autos
30996,-,-
30997,-,-
30998,-,-
30999,-,-
31000,-,-
31001,-,-
31002,dnde,en
31003,dnde,donde
31004,cmpo,obtengo
31005,uno,una
31006,pdcto,autos
31007,-,-
31008,-,-
31009,-,-
31010,-,-
31011,-,-
31012,-,-
31013,dnde,donde
31014,cmpo,compro
31015,uno,una
31016,pdcto,lavadora
31017,-,-
31018,-,-
31019,-,-
31020,-,-
31021,-,-
31022,-,-
31023,dnde,donde
31024,cmpo,adquiero
31025,uno,una
31026,pdcto,lavadora
31027,-,-
31028,-,-
31029,-,-
31030,-,-
31031,-,-
31032,-,-
31033,dnde,donde
31034,cmpo,consigo
31035,uno,una
31036,pdcto,lavadora
31037,-,-
31038,-,-
31039,-,-
31040,-,-
31041,-,-
31042,-,-
31043,dnde,donde
31044,cmpo,ubico
31045,uno,una
31046,pdcto,lavadora
31047,-,-
31048,-,-
31049,-,-
31050,-,-
31051,-,-
31052,-,-
31053,dnde,donde
31054,cmpo,obtengo
31055,uno,una
31056,pdcto,lavadora
31057,-,-
31058,-,-
31059,-,-
31060,-,-
31061,-,-
31062,-,-
31063,dnde,en
31064,dnde,donde
31065,cmpo,compro
31066,uno,una
31067,pdcto,lavadora
31068,-,-
31069,-,-
31070,-,-
31071,-,-
31072,-,-
31073,-,-
31074,dnde,en
31075,dnde,donde
31076,cmpo,adquiero
31077,uno,una
31078,pdcto,lavadora
31079,-,-
31080,-,-
31081,-,-
31082,-,-
31083,-,-
31084,-,-
31085,dnde,en
31086,dnde,donde
31087,cmpo,consigo
31088,uno,una
31089,pdcto,lavadora
31090,-,-
31091,-,-
31092,-,-
31093,-,-
31094,-,-
31095,-,-
31096,dnde,en
31097,dnde,donde
31098,cmpo,ubico
31099,uno,una
31100,pdcto,lavadora
31101,-,-
31102,-,-
31103,-,-
31104,-,-
31105,-,-
31106,-,-
31107,dnde,en
31108,dnde,donde
31109,cmpo,obtengo
31110,uno,una
31111,pdcto,lavadora
31112,-,-
31113,-,-
31114,-,-
31115,-,-
31116,-,-
31117,-,-
31118,dnde,donde
31119,cmpo,compro
31120,uno,una
31121,pdcto,lavadoras
31122,-,-
31123,-,-
31124,-,-
31125,-,-
31126,-,-
31127,-,-
31128,dnde,donde
31129,cmpo,adquiero
31130,uno,una
31131,pdcto,lavadoras
31132,-,-
31133,-,-
31134,-,-
31135,-,-
31136,-,-
31137,-,-
31138,dnde,donde
31139,cmpo,consigo
31140,uno,una
31141,pdcto,lavadoras
31142,-,-
31143,-,-
31144,-,-
31145,-,-
31146,-,-
31147,-,-
31148,dnde,donde
31149,cmpo,ubico
31150,uno,una
31151,pdcto,lavadoras
31152,-,-
31153,-,-
31154,-,-
31155,-,-
31156,-,-
31157,-,-
31158,dnde,donde
31159,cmpo,obtengo
31160,uno,una
31161,pdcto,lavadoras
31162,-,-
31163,-,-
31164,-,-
31165,-,-
31166,-,-
31167,-,-
31168,dnde,en
31169,dnde,donde
31170,cmpo,compro
31171,uno,una
31172,pdcto,lavadoras
31173,-,-
31174,-,-
31175,-,-
31176,-,-
31177,-,-
31178,-,-
31179,dnde,en
31180,dnde,donde
31181,cmpo,adquiero
31182,uno,una
31183,pdcto,lavadoras
31184,-,-
31185,-,-
31186,-,-
31187,-,-
31188,-,-
31189,-,-
31190,dnde,en
31191,dnde,donde
31192,cmpo,consigo
31193,uno,una
31194,pdcto,lavadoras
31195,-,-
31196,-,-
31197,-,-
31198,-,-
31199,-,-
31200,-,-
31201,dnde,en
31202,dnde,donde
31203,cmpo,ubico
31204,uno,una
31205,pdcto,lavadoras
31206,-,-
31207,-,-
31208,-,-
31209,-,-
31210,-,-
31211,-,-
31212,dnde,en
31213,dnde,donde
